40	0	24439	0
40	0	25798	0
40	0	29164	2
40	0	30733	0
40	0	32138	3
40	0	39973	2
40	0	40913	0
40	0	47485	0
40	0	48996	0
40	0	51532	0
40	0	53253	0
40	0	55693	0
40	0	57309	0
40	0	60994	0
40	0	63877	0
40	0	65257	3
40	0	66302	0
40	0	69571	0
40	0	71126	0
40	0	78826	0
40	0	80351	0
40	0	80355	0
40	0	85265	0
40	0	86302	0
40	0	87154	0
40	0	89797	0
40	0	97246	0
40	0	99311	0
41	0	23915	3
41	0	24018	2
41	0	24093	0
41	0	24103	0
41	0	25050	0
41	0	26687	0
41	0	30753	3
41	0	39696	2
41	0	40096	0
41	0	40266	0
41	0	40385	3
41	0	40459	2
41	0	41002	0
41	0	41127	1
41	0	49243	1
41	0	52746	2
41	0	54622	3
41	0	55063	0
41	0	56313	3
41	0	60144	0
41	0	61222	2
41	0	66300	3
41	0	75387	0
41	0	76025	0
41	0	81336	2
41	0	85016	3
41	0	87987	3
41	0	96432	1
41	0	98260	3
41	0	23496	0
42	0	102389	0
42	0	23662	0
42	0	24112	0
42	0	24294	0
42	0	25095	0
42	0	31200	1
42	0	31303	0
42	0	31348	0
42	0	37925	0
42	0	38148	3
42	0	38590	0
42	0	40016	3
42	0	40161	2
42	0	40215	3
42	0	40349	0
42	0	47282	2
42	0	51532	0
42	0	52741	0
42	0	68664	3
42	0	72352	0
42	0	72793	0
42	0	75382	0
42	0	75392	0
42	0	79555	3
42	0	83507	2
42	0	86621	0
42	0	88079	0
42	0	89790	0
42	0	93636	0
42	0	101021	0
43	0	23749	0
43	0	24503	3
43	0	25443	3
43	0	25793	0
43	0	25843	0
43	0	27062	0
43	0	29163	0
43	0	29231	0
43	0	32140	0
43	0	37917	0
43	0	38568	0
43	0	38760	0
43	0	38955	3
43	0	39694	3
43	0	40080	0
43	0	40553	0
43	0	41072	0
43	0	41160	0
43	0	47288	0
43	0	47491	0
43	0	49240	0
43	0	49244	0
43	0	49369	0
43	0	51532	0
43	0	67202	0
43	0	90432	0
43	0	90824	0
43	0	94574	0
43	0	96748	0
43	0	23641	0
44	0	23641	2
44	0	24214	3
44	0	24503	3
44	0	24742	2
44	0	25443	2
44	0	25837	0
44	0	27062	0
44	0	29164	0
44	0	30929	0
44	0	31271	0
44	0	32140	0
44	0	38540	0
44	0	38955	2
44	0	39694	2
44	0	39893	0
44	0	40173	1
44	0	41072	0
44	0	49687	0
44	0	58468	0
44	0	66229	0
44	0	69484	0
44	0	83563	0
44	0	84129	0
44	0	84716	0
44	0	86293	0
44	0	89835	0
44	0	90822	0
44	0	94646	0
44	0	95390	0
44	0	100317	0
45	0	100396	0
45	0	100556	0
45	0	23488	0
45	0	24454	1
45	0	25711	0
45	0	38923	2
45	0	40173	3
45	0	40646	0
45	0	40800	1
45	0	41051	0
45	0	47096	0
45	0	47287	0
45	0	48165	0
45	0	65633	0
45	0	67997	0
45	0	68761	0
45	0	68845	0
45	0	71124	0
45	0	73427	0
45	0	74863	0
45	0	79427	0
45	0	81373	0
45	0	84558	0
45	0	84678	0
45	0	86670	0
45	0	87018	0
45	0	87296	0
45	0	91073	0
45	0	92026	0
45	0	98721	0
46	0	23662	3
46	0	23905	3
46	0	24566	3
46	0	26094	3
46	0	27046	3
46	0	29011	3
46	0	30724	3
46	0	31859	3
46	0	31861	3
46	0	38071	3
46	0	39938	3
46	0	55570	3
46	0	55698	3
46	0	60985	3
46	0	75906	3
46	0	76021	3
46	0	79427	3
46	0	80406	3
46	0	80408	3
46	0	81373	3
46	0	86289	3
46	0	86307	3
46	0	91046	3
46	0	94649	3
46	0	97562	3
46	0	97826	3
46	0	98586	3
46	0	98903	3
46	0	99237	3
46	0	102143	3
47	0	23511	0
47	0	24274	3
47	0	24442	0
47	0	24454	3
47	0	24580	2
47	0	25519	0
47	0	25945	0
47	0	26053	0
47	0	26064	3
47	0	27760	0
47	0	31348	3
47	0	31855	3
47	0	38545	3
47	0	38761	0
47	0	38813	3
47	0	38942	0
47	0	39208	0
47	0	39721	2
47	0	46642	3
47	0	54763	0
47	0	55598	0
47	0	55600	0
47	0	62427	3
47	0	72723	3
47	0	78860	3
47	0	81036	3
47	0	82932	3
47	0	86989	0
47	0	87399	0
47	0	90694	3
48	0	23488	0
48	0	24454	0
48	0	26064	1
48	0	31348	0
48	0	31855	0
48	0	37945	0
48	0	38545	2
48	0	38813	0
48	0	38923	0
48	0	38948	0
48	0	39721	0
48	0	39947	0
48	0	40161	3
48	0	41018	0
48	0	46642	2
48	0	53249	0
48	0	54763	3
48	0	55711	1
48	0	62427	1
48	0	66327	3
48	0	67022	0
48	0	72320	0
48	0	72723	2
48	0	72778	0
48	0	80061	0
48	0	81036	0
48	0	82932	2
48	0	84600	0
48	0	89870	1
48	0	90694	2
49	0	100556	0
49	0	24228	0
49	0	24383	0
49	0	24387	0
49	0	25793	0
49	0	31855	2
49	0	37874	0
49	0	37927	0
49	0	38545	1
49	0	38982	0
49	0	39721	0
49	0	40215	0
49	0	40710	0
49	0	41001	0
49	0	46642	0
49	0	54763	1
49	0	68651	0
49	0	70414	0
49	0	77182	0
49	0	78674	0
49	0	81036	0
49	0	82932	3
49	0	87666	0
49	0	87671	0
49	0	90428	0
49	0	90694	3
49	0	91072	0
49	0	99314	0
49	0	99579	0
49	0	99911	3
50	0	24454	0
50	0	24580	0
50	0	30564	3
50	0	31348	0
50	0	31353	0
50	0	37874	0
50	0	38545	0
50	0	38813	0
50	0	39721	0
50	0	40161	1
50	0	40215	0
50	0	40349	0
50	0	46642	0
50	0	54763	0
50	0	59180	0
50	0	66302	0
50	0	66330	0
50	0	66966	0
50	0	71625	0
50	0	72723	2
50	0	72854	0
50	0	75392	0
50	0	81036	3
50	0	82932	2
50	0	89870	0
50	0	90694	0
50	0	94043	0
50	0	97928	1
50	0	99911	1
50	0	24274	0
51	0	24274	0
51	0	23944	0
51	0	24454	0
51	0	25834	0
51	0	25945	0
51	0	26298	0
51	0	30133	0
51	0	30511	0
51	0	38545	0
51	0	38810	0
51	0	38813	2
51	0	39894	0
51	0	39943	0
51	0	40266	0
51	0	41114	0
51	0	46642	3
51	0	49910	0
51	0	53249	0
51	0	54763	1
51	0	62427	0
51	0	72778	0
51	0	74740	0
51	0	79954	0
51	0	81036	2
51	0	82932	1
51	0	84743	0
51	0	90383	0
51	0	90694	0
51	0	99911	0
51	0	23665	0
52	0	101811	0
52	0	23511	0
52	0	23961	0
52	0	26064	0
52	0	26971	0
52	0	38545	0
52	0	39418	0
52	0	39746	0
52	0	40717	0
52	0	40800	0
52	0	48182	0
52	0	49908	1
52	0	52174	1
52	0	54763	0
52	0	59345	0
52	0	60805	0
52	0	62426	0
52	0	67022	0
52	0	68662	0
52	0	72723	0
52	0	73084	0
52	0	83508	0
52	0	84630	0
52	0	84670	0
52	0	84734	3
52	0	85268	0
52	0	86330	0
52	0	86334	0
52	0	86582	0
52	0	96970	0
53	0	23961	0
53	0	26064	0
53	0	26971	2
53	0	29229	0
53	0	30116	3
53	0	30483	3
53	0	38545	0
53	0	40866	0
53	0	48182	0
53	0	52174	0
53	0	52709	2
53	0	53256	0
53	0	55568	0
53	0	56498	0
53	0	59345	0
53	0	68662	3
53	0	70397	3
53	0	70422	3
53	0	72352	3
53	0	80081	1
53	0	80411	1
53	0	83507	1
53	0	84126	3
53	0	84670	3
53	0	84734	0
53	0	85032	2
53	0	86330	3
53	0	86452	3
53	0	87366	3
53	0	97568	3
54	0	30128	0
54	0	38545	2
54	0	39788	0
54	0	48182	1
54	0	52174	0
54	0	54618	1
54	0	54620	0
54	0	55564	0
54	0	55744	0
54	0	59345	0
54	0	62877	0
54	0	67022	0
54	0	70397	2
54	0	70843	0
54	0	72723	0
54	0	80073	0
54	0	80411	0
54	0	81340	0
54	0	83507	0
54	0	84490	0
54	0	85588	0
54	0	85590	0
54	0	86201	0
54	0	86285	0
54	0	86333	0
54	0	86334	0
54	0	86579	0
54	0	90694	0
54	0	23961	0
54	0	26064	0
1	0	82855	2
1	0	100399	3
1	0	23312	0
1	0	24108	3
1	0	25950	3
1	0	26048	0
1	0	26244	3
1	0	30752	2
1	0	37851	1
1	0	37854	2
1	0	39208	3
1	0	39569	2
1	0	39734	3
1	0	39988	3
1	0	40161	1
1	0	40300	0
1	0	40793	1
1	0	51427	2
1	0	55293	2
1	0	60790	0
1	0	62887	2
1	0	66256	2
1	0	69193	0
1	0	70421	0
1	0	78846	0
1	0	83508	1
1	0	85205	1
1	0	87005	3
1	0	89812	3
1	0	97629	3
2	0	25765	1
2	0	25956	1
2	0	30752	1
2	0	39937	1
2	0	40266	3
2	0	40517	1
2	0	40959	0
2	0	41142	1
2	0	41161	3
2	0	41173	3
2	0	49770	1
2	0	49771	1
2	0	67203	3
2	0	69202	3
2	0	71118	1
2	0	80469	1
2	0	81341	3
2	0	83507	3
2	0	85633	1
2	0	86579	0
2	0	86583	1
2	0	87625	1
2	0	90822	0
2	0	91834	0
2	0	93516	0
2	0	95383	3
2	0	96190	1
2	0	97398	3
2	0	98185	0
2	0	24503	1
12	0	101272	1
12	0	37853	2
12	0	37918	2
12	0	38057	1
12	0	38146	2
12	0	38761	1
12	0	38770	2
12	0	38839	2
12	0	38926	1
12	0	38985	0
12	0	39354	1
12	0	39569	1
12	0	39570	1
12	0	40203	2
12	0	40204	2
12	0	40244	1
12	0	40517	1
12	0	40800	2
12	0	40851	1
12	0	40873	1
12	0	65656	0
12	0	66221	0
12	0	75354	2
12	0	79414	1
12	0	86579	1
12	0	88195	0
12	0	92546	1
12	0	92547	1
12	0	97670	1
12	0	98078	1
13	0	37851	1
13	0	37853	3
13	0	37854	0
13	0	37878	1
13	0	37918	0
13	0	38096	0
13	0	38761	3
13	0	38770	0
13	0	38985	3
13	0	39354	0
13	0	39541	1
13	0	39542	0
13	0	39778	1
13	0	40217	0
13	0	40219	0
13	0	40244	3
13	0	40246	1
13	0	40795	0
13	0	40800	3
13	0	40851	1
13	0	40873	0
13	0	79414	0
13	0	79959	3
13	0	86579	3
13	0	88195	3
13	0	89881	0
13	0	90207	0
13	0	92547	0
13	0	98078	1
14	0	37851	3
14	0	37852	3
14	0	37854	3
14	0	37878	3
14	0	37918	3
14	0	38096	3
14	0	38146	3
14	0	38770	3
14	0	38839	3
14	0	39354	3
14	0	39475	3
14	0	39542	3
14	0	39569	3
14	0	40219	3
14	0	40246	3
14	0	40795	3
14	0	40851	3
14	0	40873	3
14	0	40882	3
14	0	55105	3
14	0	56477	3
14	0	56480	3
14	0	75354	3
14	0	79414	3
14	0	89881	3
14	0	90207	3
14	0	92547	3
14	0	97670	3
14	0	98882	3
15	0	22970	0
15	0	22984	3
15	0	23496	3
15	0	24103	3
15	0	24114	3
15	0	24443	3
15	0	25845	3
15	0	26662	3
15	0	30128	3
15	0	30129	3
15	0	30751	3
15	0	37902	3
15	0	37921	3
15	0	38150	3
15	0	38926	3
15	0	39066	0
15	0	41164	3
15	0	47485	3
15	0	55059	3
15	0	58469	3
15	0	59646	3
15	0	60979	0
15	0	75354	3
15	0	81340	3
15	0	86610	3
15	0	86644	3
15	0	87229	3
15	0	87610	3
15	0	94545	3
15	0	97215	3
16	0	22970	3
16	0	22984	3
16	0	23496	3
16	0	24103	3
16	0	24114	3
16	0	25845	3
16	0	30128	3
16	0	30129	3
16	0	31026	3
16	0	38150	3
16	0	38926	3
16	0	39066	3
16	0	39104	3
16	0	40882	3
16	0	41165	3
16	0	52710	3
16	0	52748	0
16	0	55059	3
16	0	58469	3
16	0	66234	3
16	0	70851	3
16	0	72669	2
16	0	83557	3
16	0	84986	2
16	0	85073	3
16	0	86260	3
16	0	86644	3
16	0	87229	3
16	0	94545	3
16	0	97215	3
16	0	97827	3
17	0	68760	0
17	0	22671	3
17	0	24511	3
17	0	24566	3
17	0	25729	3
17	0	25822	3
17	0	31859	3
17	0	38588	3
17	0	38770	2
17	0	39475	3
17	0	39542	0
17	0	39569	1
17	0	39778	3
17	0	40000	3
17	0	40203	1
17	0	40204	3
17	0	40210	3
17	0	40697	3
17	0	40795	3
17	0	41117	3
17	0	41119	3
17	0	47604	3
17	0	54557	3
17	0	54621	3
17	0	70850	2
17	0	75354	2
17	0	75384	3
17	0	94573	3
17	0	96554	3
17	0	97215	3
17	0	97670	3
18	0	23496	3
18	0	23665	3
18	0	23902	3
18	0	24020	3
18	0	24082	3
18	0	24093	3
18	0	26310	0
18	0	29266	3
18	0	38926	0
18	0	39118	3
18	0	40203	0
18	0	40266	3
18	0	40460	3
18	0	40492	3
18	0	48464	3
18	0	51448	3
18	0	53401	2
18	0	55289	3
18	0	60976	0
18	0	70397	3
18	0	70421	3
18	0	72787	3
18	0	74981	2
18	0	82846	3
18	0	86285	2
18	0	87092	3
18	0	93900	3
18	0	94439	3
18	0	96554	3
18	0	99807	3
19	0	24504	3
19	0	25050	3
19	0	30128	3
19	0	30129	3
19	0	30133	3
19	0	30753	0
19	0	31301	3
19	0	31353	3
19	0	39354	0
19	0	40795	3
19	0	40882	1
19	0	40895	3
19	0	51426	3
19	0	54622	1
19	0	55292	3
19	0	57677	3
19	0	59646	1
19	0	59714	3
19	0	60976	1
19	0	61878	3
19	0	70419	3
19	0	70851	3
19	0	72856	3
19	0	77196	3
19	0	80340	3
19	0	84114	3
19	0	85598	3
19	0	85642	3
19	0	97215	1
20	0	101272	0
20	0	102385	0
20	0	24742	0
20	0	25144	3
20	0	25793	0
20	0	26310	0
20	0	38770	0
20	0	39541	0
20	0	39778	0
20	0	40210	0
20	0	40346	0
20	0	40553	3
20	0	40661	0
20	0	40737	0
20	0	41051	0
20	0	53250	0
28	0	72676	0
20	0	62858	0
20	0	62903	0
20	0	65656	0
20	0	68750	0
20	0	74303	0
20	0	82858	0
20	0	85090	0
20	0	86579	0
20	0	89881	0
20	0	91916	0
20	0	92026	0
20	0	94043	0
21	0	100183	0
21	0	102363	0
21	0	102365	1
21	0	24109	2
21	0	25806	0
21	0	26308	0
21	0	26970	0
21	0	31855	0
21	0	38568	1
21	0	38808	3
21	0	40775	3
21	0	40887	3
21	0	48183	1
21	0	61204	0
21	0	63135	2
21	0	67854	3
21	0	71127	1
21	0	84539	3
21	0	84770	0
21	0	85176	1
21	0	85216	0
21	0	86427	3
21	0	86668	3
21	0	87371	0
21	0	87986	0
21	0	90387	3
21	0	96748	3
21	0	97666	0
21	0	98329	2
21	0	98552	3
22	0	25845	0
22	0	26113	0
22	0	29028	0
22	0	30129	0
22	0	30133	0
22	0	37946	0
22	0	38161	3
22	0	38588	0
22	0	41028	3
22	0	48181	0
22	0	52754	0
22	0	60805	3
22	0	60806	0
22	0	60997	1
22	0	63135	0
22	0	63877	0
22	0	65255	0
22	0	68749	0
22	0	68750	0
22	0	72782	0
22	0	79543	0
22	0	84124	2
22	0	84673	0
22	0	85176	0
22	0	85591	0
22	0	85626	0
22	0	86296	1
22	0	95809	0
22	0	98552	0
23	0	22984	1
23	0	23496	0
23	0	23535	1
23	0	24103	1
23	0	24114	0
23	0	24443	0
23	0	25806	0
23	0	25845	3
23	0	26113	0
23	0	29028	0
23	0	30129	3
23	0	30133	2
23	0	37946	0
23	0	39386	0
23	0	40266	0
23	0	41025	0
23	0	47485	2
23	0	48671	3
23	0	49329	3
23	0	53402	1
23	0	54622	0
23	0	55292	3
23	0	55575	0
23	0	68750	0
23	0	69590	2
23	0	72352	0
23	0	85176	3
23	0	85276	0
23	0	95808	3
23	0	98697	3
24	0	38056	0
24	0	39124	0
24	0	40552	0
24	0	40932	0
24	0	47172	0
24	0	48487	0
24	0	51532	0
24	0	55061	0
24	0	55598	0
24	0	57686	0
24	0	58004	0
24	0	66289	0
24	0	68660	0
24	0	74855	0
24	0	81339	0
24	0	81374	0
24	0	86369	0
24	0	86415	0
24	0	87007	0
24	0	87539	3
24	0	88678	0
24	0	89780	0
24	0	98143	0
24	0	98811	0
25	0	100110	3
25	0	100915	3
25	0	101079	3
25	0	26113	0
25	0	41163	0
25	0	74734	3
25	0	74972	3
25	0	75072	3
25	0	75907	3
25	0	77204	3
25	0	78821	3
25	0	83563	3
25	0	84124	3
25	0	84493	3
25	0	85117	3
25	0	85268	3
25	0	85283	3
25	0	87045	3
25	0	87052	3
25	0	87504	3
25	0	90379	3
25	0	96311	3
25	0	97243	3
25	0	97246	3
25	0	97927	3
25	0	98139	3
25	0	98696	3
25	0	99234	3
25	0	99236	3
25	0	99571	3
26	0	23746	2
26	0	23747	2
26	0	25095	0
26	0	38948	0
26	0	39255	0
26	0	39746	0
26	0	39754	0
26	0	39817	0
26	0	40155	2
26	0	40349	0
26	0	40630	2
26	0	40698	1
26	0	41114	0
26	0	48342	0
26	0	51166	0
26	0	56600	0
26	0	59083	0
26	0	65652	0
26	0	69132	0
26	0	72665	0
26	0	73084	0
26	0	86989	0
26	0	88359	2
26	0	91451	2
26	0	92313	2
26	0	97617	2
26	0	97743	0
26	0	98079	3
27	0	100317	0
27	0	22529	0
27	0	24052	0
27	0	24437	0
27	0	27760	0
27	0	28996	0
27	0	37866	3
27	0	38912	0
27	0	39335	0
27	0	39903	0
27	0	40153	0
27	0	47175	3
27	0	51532	3
27	0	60141	0
27	0	74456	3
27	0	84121	0
27	0	86302	2
27	0	86395	3
27	0	87371	0
27	0	90450	2
27	0	92542	0
27	0	94582	0
27	0	97747	2
27	0	99426	0
28	0	100556	3
28	0	23665	0
28	0	24383	0
28	0	26048	0
28	0	38819	0
28	0	40917	0
28	0	40936	0
28	0	46946	0
28	0	48464	0
28	0	50155	0
28	0	51448	0
28	0	51540	0
28	0	66289	0
28	0	67989	0
28	0	70849	0
28	0	76012	0
28	0	82846	0
28	0	84556	3
28	0	84690	3
28	0	85283	0
28	0	86333	0
28	0	86685	3
28	0	90931	2
28	0	91468	0
28	0	93606	0
28	0	96568	3
28	0	98329	3
28	0	98717	3
28	0	98786	0
29	0	101753	3
29	0	102091	3
29	0	23965	3
29	0	24086	0
29	0	25845	3
29	0	29028	3
29	0	30128	0
29	0	30129	2
29	0	31288	3
29	0	38029	3
29	0	39100	3
29	0	39871	3
29	0	40895	3
29	0	41042	3
29	0	41071	3
29	0	47485	3
29	0	51058	3
29	0	51169	3
29	0	52725	3
29	0	53415	3
29	0	53946	3
29	0	70440	3
29	0	72653	3
29	0	81340	3
29	0	85015	3
29	0	85176	3
29	0	89829	3
29	0	90692	3
29	0	97623	3
3	0	25765	3
3	0	40647	3
3	0	51448	0
3	0	69202	2
3	0	80469	3
3	0	86579	0
3	0	25956	3
3	0	30752	3
3	0	40959	0
3	0	58808	2
3	0	69476	3
3	0	80529	3
3	0	90822	0
3	0	32092	2
3	0	37857	1
3	0	41161	2
3	0	62877	3
3	0	71118	3
3	0	81341	3
3	0	97398	3
3	0	37897	3
3	0	39106	3
3	0	39937	3
3	0	40406	2
3	0	40517	2
3	0	41173	2
3	0	68660	0
3	0	80331	3
3	0	85633	3
3	0	98785	3
4	0	30752	3
4	0	32092	0
4	0	40300	0
4	0	51427	3
4	0	58808	3
4	0	72645	0
4	0	86282	0
4	0	90837	3
4	0	37861	2
4	0	40647	3
4	0	51542	0
4	0	60986	0
4	0	83508	3
4	0	86583	0
4	0	95560	3
4	0	38948	0
4	0	40793	3
4	0	53395	0
4	0	62877	0
4	0	84140	3
4	0	86614	0
4	0	97398	0
4	0	38212	0
4	0	39937	0
4	0	41161	0
4	0	55293	3
4	0	71118	0
4	0	84542	3
4	0	87005	1
5	0	24294	0
5	0	25833	1
5	0	31855	2
5	0	24383	0
5	0	25945	3
5	0	38287	0
5	0	39754	0
5	0	40458	3
5	0	41031	3
5	0	51166	2
5	0	52724	0
5	0	24454	1
5	0	26321	0
5	0	39129	0
5	0	40000	0
5	0	23749	0
5	0	25814	1
5	0	28989	2
5	0	39386	2
5	0	40346	2
5	0	40800	3
5	0	47848	3
5	0	51532	0
5	0	62900	3
5	0	65281	3
5	0	69588	0
5	0	75392	0
5	0	81036	3
5	0	85216	0
5	0	94043	0
6	0	23961	0
6	0	26064	0
6	0	29229	0
6	0	38545	2
6	0	38813	3
6	0	39418	0
6	0	40800	0
6	0	41018	3
6	0	46642	3
6	0	48182	3
6	0	52174	3
6	0	59345	3
6	0	62877	0
6	0	63136	3
6	0	67022	3
6	0	69205	1
6	0	70836	0
6	0	72723	3
6	0	78860	3
6	0	81036	2
6	0	82932	0
6	0	83507	3
6	0	83508	0
6	0	85231	2
6	0	86330	3
6	0	86334	0
6	0	90694	3
6	0	91453	3
6	0	92547	0
7	0	24082	3
7	0	24130	3
7	0	25147	3
7	0	25787	3
7	0	25814	3
7	0	25820	3
7	0	26310	3
7	0	26970	2
7	0	39015	3
7	0	39030	3
7	0	39323	0
7	0	40346	3
7	0	40535	3
7	0	40661	3
7	0	48372	3
7	0	51116	3
7	0	53250	3
7	0	54623	3
7	0	54922	3
7	0	59344	3
7	0	59462	3
7	0	61781	3
7	0	62858	3
7	0	62900	3
7	0	62903	3
7	0	65281	3
7	0	72854	3
7	0	86321	3
7	0	92026	3
7	0	98328	3
8	0	24082	0
8	0	24130	3
8	0	24383	0
8	0	25551	2
8	0	25787	0
8	0	25814	2
8	0	25833	1
8	0	26321	1
8	0	29162	0
8	0	39417	0
8	0	39502	0
8	0	39776	0
8	0	40346	0
8	0	40458	0
8	0	40535	0
8	0	40591	0
8	0	40661	1
8	0	41031	0
8	0	49327	0
8	0	50849	0
8	0	52745	2
8	0	53250	0
8	0	59462	0
8	0	62900	0
8	0	65281	2
8	0	65614	2
8	0	72854	2
8	0	74981	2
8	0	75357	3
8	0	92026	0
9	0	39103	2
9	0	102141	0
9	0	102142	3
9	0	24510	3
9	0	24580	3
9	0	25519	3
9	0	26061	0
9	0	30750	3
9	0	39502	0
9	0	39948	0
9	0	48380	0
9	0	59897	0
9	0	62845	0
9	0	68749	3
9	0	69201	3
9	0	70883	3
9	0	72649	3
9	0	80039	3
9	0	80355	3
9	0	81036	3
9	0	81079	0
9	0	81356	3
9	0	85651	3
9	0	86282	3
9	0	86416	3
9	0	86670	3
9	0	87399	3
9	0	94166	3
9	0	99133	3
10	0	22961	0
10	0	102365	3
10	0	25087	0
10	0	25836	3
10	0	31796	0
10	0	31853	3
10	0	37973	3
10	0	39255	3
10	0	40185	3
10	0	40349	3
10	0	40933	3
10	0	48342	3
10	0	51166	3
10	0	51451	3
10	0	59083	3
10	0	60298	0
10	0	60992	0
