63	0	99311	1	En el presente caso, considero que corresponde declarar la inadmisibilidad de la casación directa interpuesta por el Abg. Mauro Barreto en representación del condenado Germán Fresneda, con base en los siguientes fundamentos: En cuanto al requisito de taxatividad objetiva, la resolución pone fin al proceso ya que el Tribunal de Sentencia ha resuelto: IV. CALIFICAR definitivamente la conducta típica, antijurídica y reprochable del acusado GERMÁN FRESNEDA LOPEZ ALTUNA, incursándola dentro de las previsiones de los Arts. 120 inciso 1 del Código Penal COACCIÓN así mismo DESACATO DE ORDEN JUDICIAL previsto en el Art. 1 de la Ley 4711 12 en su modalidad agravada, en concordancia con el art. 29 inciso 1 del C.P.
63	0	23488	0	
63	0	86989	0	
63	0	55698	0	
63	0	98263	1	SUPUESTO HECHO PUNIBLE CONTRA LA LEY N 4711 12 ( DESACATO A LA ORDEN
63	0	47282	0	
63	0	69571	0	
63	0	98552	1	'DESACATO JUDICIAL LEY 4711 12'
63	0	100182	0	
63	0	24566	0	
63	0	97627	1	En la presente causa la resolución recurrida es el Acuerdo y Sentencia N 39 de fecha 12 de julio de 2022 por el cual se confirmó la S.D. N 461 de fecha 10 de noviembre de 2021, en dicha resolución se ha condenado a la procesada Lilian María Zapata a la pena privativa de libertad de 2 años por la comisión del hecho punible de Desacato y se ordenó la suspensión a prueba de la ejecución de la condena por el plazo de DOS (02) años, cumpliendo así con el requisito de la impugnabilidad objetiva.
63	0	51166	0	
63	0	70990	0	
63	0	89815	1	Cynthia Concepción Melgarejo s Desacato a una Orden Judicial
63	0	78826	0	
63	0	39973	0	
63	0	76008	1	"DE JUSTICIA EXPEDIENTE: ""EUGENIO ESPÍNOLA, CARMEN PANIAGUA S DESACATO A LA ORDEN JUDICIAL.""."
63	0	85274	0	
63	0	70399	0	
63	0	86402	1	DESACATO A LA ORDEN JUDICIAL
63	0	40661	0	
63	0	24439	0	
63	0	101145	1	SUPUESTO HECHO PUNIBLE CONTRA LA LEY N 4711 12 ( DESACATO A LA ORDEN JUDICIAL
63	0	88555	0	
63	0	24130	0	
63	0	75920	1	...el cual resolvió confirmar la S.D. N 32 de fecha 26 de octubre de 2018, dictada por el Tribunal de Sentencia Colegiado de la misma Circunscripción Judicial. La referida sentencia de Abg. Karimnesolvió condenar a los citados acusados a la pena de 2 años, con suspensión a prueba de la ejecución de la condena, por la comisión del hecho punible de invasión de Inmueble Ajeno y Desacato a un orden...
63	0	24052	0	
63	0	41063	0	
63	0	84485	1	RECURSO DE CASACIÓN INTERPUESTO POR LOS ABGS. GILBERTO LUPO ROA MEZA Y AIDA LUZ MEZA PINTOS POR LA DEFENSA DE MARÍA ALBA ORTÍZ BENÍTEZ EN LOS AUTOS: MP C HERIBERTO ORTÍZ, ELVIA DOLORES DE ORTÍZ Y MARÍA ALBA ORTÍZ S DESACATO A UNA ORDEN JUDICIAL
63	0	75392	0	
63	0	24089	0	
63	0	89829	0	
63	0	62858	0	
63	0	41051	0	
63	0	98967	0	
63	0	48471	0	
63	0	23885	0	
63	0	89909	0	
63	0	60796	0	
109	0	40156	0	
109	0	25095	0	
109	0	98716	0	
109	0	72354	0	
109	0	26102	0	
109	0	40001	0	
109	0	60976	0	
109	0	24294	0	
109	0	91453	0	
109	0	73080	0	
109	0	102363	0	
109	0	96428	1	El concurso aparente se da por el simple hecho de que la tenencia, que implica estar en posesión de una cosa determinada, con el tráfico, que es movilizar una cosa de un lugar a otro, no pueden ser separadas, esto es que el tráfico no puede darse sin la tenencia, es decir no se puede movilizar algo que no se tiene.
109	0	23906	0	
109	0	24439	0	
109	0	101448	0	
109	0	40535	0	
109	0	25722	0	
109	0	41024	0	
109	0	23909	0	
109	0	87979	0	
109	0	93279	0	
109	0	49327	0	
109	0	97666	0	
109	0	93281	0	
109	0	52768	0	
109	0	73084	0	
109	0	91850	0	
109	0	25554	0	
109	0	40266	0	
109	0	69186	0	
109	0	40811	0	
109	0	38948	0	
109	0	68956	0	
109	0	75382	0	
109	0	60298	0	
109	0	61207	0	
109	0	51532	0	
109	0	40547	0	
109	0	81036	0	
109	0	23534	0	
110	0	40156	0	
110	0	49645	0	
110	0	39417	0	
110	0	25095	0	
110	0	23500	0	
110	0	26102	0	
110	0	40001	0	
110	0	60976	0	
110	0	24294	0	
110	0	91453	0	
110	0	23909	0	
110	0	73084	0	
110	0	68956	1	Podemos decir que existe un concurso ideal, cuando se cometen varios delitos mediante una sola acción, o cuando con varias acciones se comenten varios delitos; pero uno de estos es medio necesario para cometer otro.
110	0	73080	0	
110	0	38948	0	
110	0	23513	0	
110	0	23906	0	
110	0	40266	0	
110	0	39894	0	
110	0	49327	0	
110	0	102363	0	
110	0	101448	0	
110	0	55568	0	
110	0	24439	0	
110	0	69186	0	
110	0	30138	0	
110	0	90932	0	
110	0	26243	0	
110	0	66229	0	
110	0	30935	0	
110	0	81036	0	
110	0	86285	0	
110	0	97666	0	
110	0	96428	0	
110	0	85020	0	
110	0	85596	0	
110	0	53788	0	
110	0	97398	0	
110	0	69571	0	
110	0	53412	0	
111	0	23984	0	
111	0	60997	0	
111	0	25665	0	
111	0	30231	0	
111	0	40001	0	
111	0	25806	0	
111	0	32092	0	
111	0	85608	0	
111	0	39252	0	
111	0	80347	0	
111	0	41121	0	
111	0	24442	0	
111	0	47485	0	
111	0	57309	0	
111	0	54620	0	
111	0	81360	0	
111	0	60146	0	
111	0	66300	0	
111	0	102363	0	
111	0	40800	0	
99	0	47485	0	
99	0	23907	0	
99	0	31859	0	
99	0	91509	0	
99	0	81079	0	
99	0	30511	0	
99	0	69188	0	
99	0	98290	0	
99	0	26058	0	
99	0	61222	0	
99	0	79954	0	
99	0	87979	0	
99	0	58391	0	
99	0	22721	0	
99	0	78842	0	
99	0	24078	0	
99	0	39208	0	
99	0	81360	1	El tribunal de apelación dice que lo que hay es error de tipo y no de prohibición y que este se configura al no saber la acusada que grabar la conversación es ilegal.
99	0	68741	0	
99	0	23488	0	
99	0	61212	0	
99	0	72526	0	
99	0	87898	0	
99	0	69571	0	
99	0	54623	0	
99	0	100943	0	
99	0	85163	0	
99	0	92045	0	
99	0	24228	0	
99	0	40817	0	
99	0	95415	0	
99	0	40969	0	
99	0	96536	0	
99	0	37900	0	
99	0	98788	0	
99	0	85595	0	
99	0	62895	0	
99	0	98265	0	
99	0	85596	0	
99	0	22520	0	
100	0	29229	1	la figura de la legítima defensa fue rechazada por la jueza de primera instancia, sin fundamento alguno, indicando que no da razones para ello y que fue el acusador quien se dirigió hasta el lugar de trabajo de su defendido a increparlo.
100	0	23312	1	la defensa nunca ha querido demostrar la legítima defensa (artículo 19 del Código Penal)
100	0	50791	0	
100	0	63136	0	
100	0	48182	0	
100	0	38545	0	
100	0	67991	1	la impugnante centra sus agravios en la respuesta otorgada por el Tribunal de Apelación a su planteamiento de que su defendido obró en legítima defensa.
100	0	52174	0	
100	0	23961	0	
100	0	30938	1	legítima defensa
100	0	59345	0	
100	0	90822	0	
100	0	84900	1	la existencia de un exceso en los límites de una causa de justificación por confusión o terror que, para la configuración de este eximente de la punición, debe mediar la realización de un hecho antijurídico por parte del acusado excediéndose por dos circunstancias fácticas, una por confusión y otra terror, en los límites de una legítima defensa o un estado de necesidad justificante.
100	0	86285	0	
100	0	38761	0	
100	0	70632	1	En el presente caso, el mismo tribunal de sentencias ha entendido que la persecución del Sr. Pascual Franco con un cuchillo al Sr. César Rodríguez ha sido una agresión presente y antijurídica. Con respecto a estos requisitos, el tribunal de alzada en realidad no ha hecho más que confirmar este entendimiento, especificando que la agresión se dio contra un bien jurídico ajeno.
100	0	72723	0	
100	0	86579	0	
100	0	46945	1	planteamiento de la legítima defensa, que fuera mal abordada en primera instancia.
100	0	40800	0	
100	0	83508	0	
100	0	82828	1	la inobservancia del artículo 19 del Código Penal -Legítima Defensa y la inobservancia del Art. 125 C.P.P
100	0	40873	0	
100	0	86330	0	
100	0	86571	1	El recurso debe admitirse por este agravio porque se encuentra suficientemente fundamentado y corresponde su estudio de fondo.
100	0	51066	0	
100	0	100495	0	
100	0	98552	0	
100	0	41018	0	
100	0	86334	0	
100	0	89871	0	
100	0	39860	0	
100	0	70836	0	
100	0	26045	0	
100	0	37853	0	
100	0	25812	0	
100	0	25855	1	la legítima defensa abordada a favor del hermano de mi defendido.
100	0	67022	0	
100	0	83533	0	
100	0	86255	0	
101	0	25571	1	los Miembros del Tribunal de Apelaciones, en vista que concurrían elementos fehacientes de prueba a favor de mi defendido y que no fueron ni siquiera estudiado por el Tribunal de Sentencia y que son atenuantes y las declaraciones testificales, a favor del mismo
101	0	85227	1	"En cuanto a la impugnabilidad objetiva, se observa que la Defensa utiliza este medio de impugnación contra una sentencia definitiva de un Tribunal de Apelaciones, que confirma una sentencia condenatoria. El Art. 477 CPP dispone ""Sólo podrá deducirse el recurso extraordinario de casación contra las sentencias definitivas del tribunal de apelaciones o contra aquéllas decisiones de ese tribunal que pongan fin al procedimiento, extingan la acción o la pena, o denieguen la extinción, conmutación o suspensión de la pena"". En este contexto, el objeto de casación se adecua a los presupuestos del art. 477 CPP."
101	0	87154	0	
101	0	50849	0	
101	0	65614	0	
101	0	73095	0	
101	0	31278	0	
101	0	84770	0	
101	0	40459	0	
101	0	25546	0	
101	0	32138	0	
101	0	52119	1	Entre otras cuestiones el recurrente manifiesta que tanto el Tribunal de Sentencia como el Tribunal de Apelaciones realizaron una valoración incorrecta e inadmisible en cuanto a las circunstancias atenuantes y agravantes a tener en cuenta para la aplicación de la Sanción impuesta a su defendido.
101	0	24438	0	
101	0	30133	0	
101	0	25519	0	
101	0	26142	0	
101	0	38947	0	
101	0	86551	0	
101	0	25945	0	
101	0	51169	0	
88	0	23637	1	la resolución impugnada constituye un Auto Interlocutorio emanado del Tribunal de Apelaciones, en virtud del cual se confirma la conciliación planteada por el Abog. Fernando González Robert y María Ester Aguilar y la consecuente extinción de la acción penal a favor de los mismos, en la causa iniciada por la comisión de los hechos punibles de Estafa y Cobro Indebido de Honorarios; por lo que tiene fuerza de definitiva, conforme lo exige el art. 477 del Código de Forma, trascrito precedentemente.
88	0	24218	0	
88	0	41058	0	
88	0	24082	0	
88	0	24387	0	
88	0	24089	0	
88	0	55571	1	En este caso el presente recurso solicitado se encuentra basamentado en la reparación de daños y la conciliación de las partes, que por cierto en los primeros tiempos del proceso el acusado no se encontraba posibilitado para la reparación del daño y que obviamente debió enfrentar el curso del proceso abierto a su contra y que posterior a esta situación se le ha otorgado un empleo en donde alcanzaría la cuota mínima para la reparación.
88	0	23517	0	
88	0	90729	0	
88	0	39001	0	
88	0	86329	0	
88	0	95805	0	
88	0	26897	0	
88	0	39542	0	
88	0	90943	0	
88	0	23961	0	
88	0	24511	0	
88	0	100915	0	
88	0	63136	0	
88	0	86565	0	
88	0	41171	0	
88	0	86289	0	
88	0	75914	0	
88	0	60144	0	
88	0	54151	0	
88	0	92547	0	
88	0	62894	0	
88	0	26982	0	
88	0	98694	0	
88	0	40786	0	
88	0	98681	0	
88	0	81386	0	
88	0	101734	0	
88	0	49769	1	...alegando que se trata de un documento privado que no tiene certificación de firma, del cual nos quejamos ante el Tribunal de Apelación, pero para peor el Tribunal de Apelación el Acuerdo y Sentencia N 28 de fecha 10 de Setiembre del año 2015 dijo: Que no se aceptan un instrumento privado como acuerdo conciliatorio.
88	0	47176	0	
88	0	87154	0	
88	0	32278	0	
88	0	22754	0	
88	0	24291	0	
88	0	65633	0	
89	0	38926	1	la medida privativa de libertad tendrá una duración mínima de seis meses y máxima de cuatro años.
89	0	23998	1	El Sr. Juan Ramón Cáceres fue condenado por el Tribunal de Sentencia de la Capital a la pena privativa de libertad de siete (7) años y a la pena de multa consistente en la suma de guaraníes diez y seis millones (Gs.16.000.000)
89	0	60976	1	El que amenazara a otro con un hecho punible contra la vida, contra la integridad física o contra cosas de valor considerable, o con una coacción sexual, en forma apta para alarmar, amedrentar o reducir su libertad de determinarse, será castigado con pena privativa de libertad de hasta un año.
89	0	40459	1	...3 CONFIRMAR la S.D. N 164 del 09 de octubre... ...02 03 194 Corte Suprema de Justicia EXTRAORDINARIO DE CASACIÓN INTERPUESTO POR EL ABOGADO CARLOS RAFAEL ORTEGA EN: CARLOS RUBÉN SOSA MOREL, OSCAR SOSA MOREL Y OTROS S PRIVACIÓN DE LIBERTAD EN R.I. 3 CORRALES , a sufrir la Pena Privativa de libertad de 10...
89	0	39007	1	...la Abogada Celia Saturnina Martínez Giménez, en representación del condenado DARIO ELADIO FERNÁNDEZ, interpone recurso extraordinario de revisión contra la Sentencia Definitiva N 06 de fecha 04 de febrero de 2005, dictada por el Tribunal de Sentencia de la Abg. Karinn guns ripción Judicial de Alto Paraná y Canindeyú; en virtud de la cual se condena a Dario Eladio Fernández a una pena privativa de libertad de cinco (5) años...
89	0	49327	0	
89	0	31258	1	La Sentencia condenatoria aplicó la sanción prevista en el art. 192 inciso 1 , tipificación que tiene previsto en el tipo base un marco penal de pena privativa de libertad hasta 5 años o con multa.
89	0	40151	1	CONDENAR, al acusado HERMINIO ARIEL GOMEZ a la pena privativa de libertad de 7 (siete) años; 8) CONDENAR al acusado CARLOS RUBEN GOMEZ GONZALEZ a la pena privativa de libertad de 7 (siete) años; 9) CONDENAR a HECTOR EUSEBIO GOMEZ a la pena privativa de libertad de 7 (siete) años...
89	0	40203	0	
89	0	40811	1	El hecho punible de EXPOSICION A PELIGRO DEL TRANSITO TERRESTRE, ocurrido en fecha 21 de marzo de 2009, siendo las 15:14 hs., en la vía pública, hecho punible previsto en el art. 217 num. 2 del Código Penal, que prevé una pena privativa de libertad de hasta dos años o multa.
89	0	39354	0	
89	0	38770	1	la sanción prevista de seis meses a diez años de pena privativa de libertad.
89	0	55109	0	
89	0	25551	1	Posteriormente la condena fue apelada por la defensa del condenado, por Acuerdo y Sentencia N 2 de fecha 08 de febrero de 2006, el Tribunal de Apelación en lo Penal de la Circunscripción Judicial del Alto Paraná y Canindeyu, Tercera Sala. Resolvió: MODIFICAR...reduciendo a 5 (cinco) años la pena impuesta en la instancia ordinaria...
89	0	53401	1	la cual resolvió condenar a Roque Duarte Pedro, a la pena privativa de libertad de un año y seis meses, por la comisión del hecho punible de Homicidio Culposo, con suspensión a prueba de la ejecución de la condena.
89	0	97215	1	Dicha Sentencia definitiva ha sido objeto por parte de esta defensa de recurso de apelación especial y se encuentra en el Tribunal de Apelación en lo Penal, 2da Sala, pendiente de resolución, a pesar de estar vencido en exceso los plazos legales para el efecto. Es por ello, que la prisión preventiva se ha tornado ilegal en razón del vencimiento de los plazos constitucionales y procesales para dictar sentencia definitiva firme por parte de los tribunales paraguayos.
89	0	97670	1	condenar al acusado R. F. A. A. a la pena privativa de libertad de cinco (5) años, que deberá cumplirla en la Penitenciaría Regional de Misiones.
89	0	25813	1	La pena aplicada a ésta requirió una aclaratoria, que confirmo la duración de la condena interpuesta (S.D. 84 25 07 2002). El Acuerdo y Sentencia N 20 2004 objeto de la impugnación, absolvió de culpa a la Sra. Myrian Lomaquis de González e impuso al encausado Silverio González Pavetti el pago de 300 días- multas, en sustitución de la pena privativa de libertad.
89	0	38146	0	
89	0	26982	0	
89	0	24371	1	CONDENAR al acusado DELFIN DERLIS AREVALOS a la pena privativa de libertad de cinco (5) años, que la tendrá compurgada en fecha 26 de abril de 2013; y LIDIA ROSA ENCISO PALABRA a la pena privativa de libertad de cinco (5) años, que la tendrá por compurgada en fecha 28 de abril de 2013.
89	0	75354	1	En el presente caso y según la acusación, obrante a fs. 325 327 de las compulsas del expediente principal, la conducta de CONSTANCIO PERALTA MARTÍNEZ fue calificada por el representante fiscal según el Art. 135 inc. 1 El que realizara actos sexuales con un niño o lo indujera a realizarlos en sí mismo o a terceros, será castigado (...).
89	0	26970	1	El que por acción culposa causa a otro un daño en su salud, será castigado con pena privativa de libertad de hasta un año o con multa.
89	0	39778	1	condenado a 9 años de pena privativa de libertad
89	0	40795	1	...fue objeto de una aberrante y arbitraria sentencia de condena de ocho años de privación de libertad...
89	0	23500	1	imposición de una doble sanción (pena privativa de libertad de un año y 300 días-multa)
89	0	48338	1	...del cual resultara una condena a la pena privativa de libertad de 10 años en contra del mismo...
89	0	37853	0	
89	0	23755	1	la pena privativa de libertad de SEIS MESES
89	0	40217	1	"...el señor PEDRO OSMAR OTAZU ZARATE, se encuentra privado a su libertad, según auto de prisión preventiva, deside Abog. Karinna Pelic Dr. Luis Dra Alicia Beatriz Pucheta de SINDULFO BLANC el 12 de setiembre de 2007, en el proceso penal caratulado; ""MINSITERIO PUBLICO C PEDRO OSMAR OTAZU ZARATE S TENTATIVA DE HOMICIDIO DOLOSO Y OTROS"". Hace más de CUATRO AÑOS Y DOS MESES que el Sr. PEDRO OSAMR OTAZU ZARATE se encuentra privado de su libertad en el Penal de Tacumbú, sin que hasta la fecha se haya iniciado y concluido el respectivo juicio oral y público que debe realizarse dentro de los cuatro años de duración máxima del procedimiento."
89	0	38057	0	
89	0	38220	1	CONDENAR al ciudadano CARLOS LEÓN RODY... a sufrir la pena Privativa de Libertad de CUATRO (4) AÑOS, sanción que la cumplirá en la Penitenciaría Regional Local, una vez firme y ejecutoriada que fuere la presente resolución, en libre comunicación y a disposición del Tribunal de Sentencia, del Juzgado de Ejecución en su caso; 3) CONDENAR al ciudadano JAIME LEÓN RODY ...a sufrir la Pena Privativa de Libertad de CUATRO (4) AÑOS, sanción que la cumplirá en la Penitenciaría Regional Local, una vez firme y ejecutoriada que fuere la presente resolución, en libre comunicación y a disposición del Tribunal de Sentencia, del Juzgado de Ejecución en su caso...
89	0	40000	0	
89	0	100495	0	
89	0	26253	1	G. K. D., fue condenado por Sentencia Definitiva N 19 de fecha 28 de abril del 2011, dictado por el Tribunal Unipersonal de Sentencia presidido por el Juez Víctor Manuel Medina, a la pena privativa de libertad de seis (6) meses, con suspensión a prueba de la ejecución de la condena, más la pena adicional de composición, luego de haber incursado su conducta dentro de las previsiones del Art. 111 inc. 1 y 29 del Código Penal.
89	0	78374	1	Artículo 105.- Homicidio doloso 1 El que matara a otro será castigado con pena privativa de libertad de cinco a quince años.
89	0	40851	0	
89	0	47300	1	El hecho punible de Violación del Derecho de Autor o Inventor, prescribe a los tres años, y el plazo corre a partir de que ha culminado la conducta punible de los procesados (18 de diciembre de 2007).
89	0	90390	1	...e impone la PENA PRIVATIVA DE LIBERTAD DE DOS AÑOS al procesado CESAR AGUSTÍN BALBUENA CÁCERES...
89	0	26310	0	
90	0	24438	1	la suspensión condicional del procedimiento
90	0	40376	1	la suspensión condicional del procedimiento.
90	0	23749	1	Por A.I. N 1411 de fecha 10 de octubre del 2005 el Juzgado Penal de Garantías dispone la suspensión condicional del procedimiento a favor del imputado (fs. 116 117)
90	0	85235	1	la suspensión condicional de la condena a prueba y se interpusieron recursos de casación, esta Magistratura resolvió la inadmisibilidad de tales recurso por la naturaleza legal de la institución, pues la suspensión condicional del procedimiento puede ser revocada por las causales enunciadas en el artículo 49 del C.P.
90	0	84891	1	la obligación de reparar los daños ocasionados, estableciendo la suma de treinta mil dólares, que deberá ser pagado dentro de los dos años de prueba (Suspensión Condicional del Procedimiento a Prueba)
90	0	65656	0	
90	0	48372	0	
90	0	50563	0	
90	0	25820	0	
90	0	38274	0	
90	0	31814	0	
90	0	39414	0	
90	0	55616	0	
90	0	62903	0	
90	0	55700	0	
90	0	39208	1	suspensión condicional del procedimiento
90	0	53250	0	
90	0	24089	0	
90	0	23635	1	En caso de condena a pena privativa de libertad de hasta dos años, el art. 44 del Código Penal establece los presupuestos legales que atribuye competencia AL TRIBUNAL, A DISPONER DE LA SUSPENSION A PRUEBA DE LA EJECUCION de la condena.
90	0	65281	0	
117	0	40197	0	
117	0	72354	0	
117	0	38682	0	
117	0	39688	0	
117	0	72325	0	
117	0	39109	0	
117	0	80481	0	
117	0	60976	0	
117	0	23633	0	
117	0	25554	0	
117	0	90932	0	
117	0	25668	0	
117	0	39417	0	
117	0	65583	0	
117	0	52658	0	
117	0	39502	0	
117	0	65652	0	
117	0	27062	0	
117	0	40830	0	
117	0	48342	0	
117	0	91468	0	
117	0	25095	0	
117	0	65633	0	
117	0	23906	0	
117	0	22985	0	
117	0	81036	1	hecho punible de Producción de Documentos No Auténticos
117	0	86557	0	
117	0	24294	0	
117	0	52768	0	
117	0	40811	0	
117	0	24380	0	
117	0	39889	0	
117	0	47273	0	
117	0	70990	0	
117	0	82934	0	
117	0	38259	0	
117	0	99577	0	
117	0	51424	0	
117	0	97398	0	
117	0	23500	0	
124	0	62859	1	Asociación Criminal
124	0	26142	1	NO SE PROBÓ MI ASOCIACIÓN CRIMINAL NI RELACIONAMIENTO ALGUNO CON LOS INVOLUCRADOS EN LOS HECHOS DELICTUOSOS
124	0	93281	0	
124	0	93279	1	la defensa alega que el tribunal de sentencia calificó erróneamente la conducta de Cesar Esteban Ojeda Sánchez como asociación criminal porque no se tuvo por acreditado que el grupo ha sido formado para cometer hechos punibles de manera continua y permanente.
124	0	31816	1	"...en la ciudad de Asunción, Capital de la República del Paraguay, a los once días del mes de Septiembre del año dos mil trece, estando reunidos en la Sala de Acuerdos los Excmos. Señores Ministros de la Corte Suprema de Justicia, Sala Penal, Doctores ALICIA BEATRIZ PUCHETA DE CORREA, SINDULFO BLANCO y LUIS MARIA BENITEZ RIERA, por ante mí, el Secretario autorizante, se trajo el expediente caratulado: ""H. S., D. A. R., J. G., F. A. Z. O. R. Y OTROS S SECUESTRO Y ASOCIACION CRIMINAL""..."
124	0	78374	1	Asociación criminal según art. 288, párrafo único, todos del Código Penal Brasileño en concordancia con el art. 69 (concurso material) y el art. 29 (concurso de personas), mismo cuerpo legal
124	0	50563	0	
124	0	39417	0	
124	0	49327	0	
124	0	40630	1	'JARVIS CHIMENES PAVAO Y CARLOS ANTONIO CABALLERO S H.P. DE LAVADO DE DINERO, ASOCIACIÓN CRIMINAL'
124	0	51532	0	
124	0	38948	0	
124	0	40698	1	H.P. DE LAVADO DE DINERO, ASOCIACIÓN CRIMINAL Y VIOLACIÓN DEL ART. 81 DE LA LEY 1.910 2002 DE ARMAS, MUNICIONES Y EXPLOSIVOS
124	0	40811	0	
124	0	73084	0	
124	0	80072	1	robo agravado, asociación criminal y privación ilegítima de libertad
124	0	24092	0	
124	0	25813	0	
124	0	22754	1	la supuesta comisión de los Hechos Punibles de Lesión de Confianza y Asociación Criminal, tipificados en los Arts. 192 y 239 del Código Penal,
124	0	62903	0	
124	0	40266	0	
124	0	98954	1	asociación criminal
124	0	31814	0	
124	0	81341	0	
124	0	74857	1	ASOCIACIÓN CRIMINAL
124	0	50856	0	
124	0	51448	0	
124	0	98583	1	EXPEDIENTE: GUILLERMO MILTOS MENDOZA, JUAN LORENZO SANABRIA RECALDE, ELVIO GONZALEZ SILVA Y MIGUEL ANGEL GONZALEZ ROMERO S EXTORSIÓN Y ASOCIACIÓN CRIMINAL EN SAN PEDRO DE YCUAMANDYYU.
124	0	24293	0	
124	0	77195	0	
124	0	26239	1	HOMICIDIO DOLOSO, ROBO AGRAVADO Y ASOCIACIÓN CRIMINAL EN PEDRO JUAN CABALLEO
124	0	23738	0	
124	0	86621	0	
124	0	38086	1	ASOCIACIÓN CRIMINAL EN PEDRO JUAN CABALLEO
124	0	59646	0	
124	0	60976	0	
124	0	80042	1	"la causa: ""HUMBERTO RAMÓN GONZÁLEZ Y CARLOS ANTONIO FERREIRA RAMÍREZ S PRODUCCIÓN DE DOCUMENTOS NO AUTÉNTICOS, PRODUCCIÓN INMEDIATA DE DOCUMENTOS PÚBLICOS DE CONTENIDO FALSO Y ASOCIACIÓN CRIMINAL N 9470 2015""."
124	0	52724	0	
124	0	39943	0	
124	0	79492	1	"EXPEDIENTE: ""MINISTERIO PÚBLICO C HERMINIO SAMUDIO, DANIEL ARANDA RIVEROS, JOSÉ GONZÁLEZ, FLAMINIO ACOSTA ZARZA, OVIDIO RAMÍREZ, ALFREDO NELSON SÁNCHEZ, JUAN ANTONIO VILLAGRA Y FELICIANO BAEZ S SECUESTRO Y ASOCIACIÓN CRIMINAL EN CAAGUAZÚ."""
125	0	30129	0	
125	0	38985	1	amenazándome a mí, como a todos los miembros de mi familia, refiriendo que montaría un plan para perjudicarme y enviarme a la cárcel, inventando denuncia o acusándome de hechos que no cometí.
