74857_Q1	0	74857	1
81362_Q1	0	81362	1
39943_Q1	0	39943	1
26042_Q1	0	26042	1
78658_Q1	0	78658	1
28709_Q1	0	28709	1
66300_Q1	0	66300	1
31258_Q1	0	31258	1
74704_Q1	0	74704	1
77219_Q1	0	77219	1
60003_Q1	0	60003	1
26056_Q1	0	26056	1
79552_Q1	0	79552	1
75368_Q1	0	75368	1
57687_Q1	0	57687	1
78664_Q1	0	78664	1
47494_Q1	0	47494	1
71126_Q1	0	71126	1
98790_Q1	0	98790	1
72349_Q1	0	72349	1
50856_Q1	0	50856	1
60995_Q1	0	60995	1
67022_Q1	0	67022	1
66328_Q1	0	66328	1
60981_Q1	0	60981	1
31270_Q1	0	31270	1
98784_Q1	0	98784	1
96971_Q1	0	96971	1
23674_Q1	0	23674	1
75354_Q1	0	75354	1
46946_Q1	0	46946	1
67988_Q1	0	67988	1
78843_Q1	0	78843	1
26081_Q1	0	26081	1
57678_Q1	0	57678	1
86551_Q1	0	86551	1
87897_Q1	0	87897	1
53378_Q1	0	53378	1
31271_Q1	0	31271	1
60980_Q1	0	60980	1
67989_Q1	0	67989	1
78671_Q1	0	78671	1
71127_Q1	0	71127	1
47495_Q1	0	47495	1
78665_Q1	0	78665	1
57686_Q1	0	57686	1
60994_Q1	0	60994	1
50857_Q1	0	50857	1
23661_Q1	0	23661	1
96964_Q1	0	96964	1
74739_Q1	0	74739	1
77218_Q1	0	77218	1
79553_Q1	0	79553	1
60002_Q1	0	60002	1
26057_Q1	0	26057	1
78659_Q1	0	78659	1
65608_Q1	0	65608	1
23885_Q1	0	23885	1
66301_Q1	0	66301	1
28708_Q1	0	28708	1
48163_Q1	0	48163	1
39942_Q1	0	39942	1
81363_Q1	0	81363	1
84569_Q1	0	84569	1
98140_Q1	0	98140	1
74856_Q1	0	74856	1
81377_Q1	0	81377	1
83560_Q1	0	83560	1
60823_Q1	0	60823	1
51426_Q1	0	51426	1
24091_Q1	0	24091	1
80041_Q1	0	80041	1
37953_Q1	0	37953	1
82656_Q1	0	82656	1
49241_Q1	0	49241	1
69191_Q1	0	69191	1
84541_Q1	0	84541	1
87048_Q1	0	87048	1
92337_Q1	0	92337	1
40271_Q1	0	40271	1
84555_Q1	0	84555	1
40517_Q1	0	40517	1
69185_Q1	0	69185	1
24085_Q1	0	24085	1
54562_Q1	0	54562	1
55697_Q1	0	55697	1
47293_Q1	0	47293	1
47287_Q1	0	47287	1
70403_Q1	0	70403	1
24052_Q1	0	24052	1
86395_Q1	0	86395	1
26123_Q1	0	26123	1
79427_Q1	0	79427	1
94785_Q1	0	94785	1
79433_Q1	0	79433	1
75209_Q1	0	75209	1
96192_Q1	0	96192	1
86381_Q1	0	86381	1
70417_Q1	0	70417	1
70832_Q1	0	70832	1
77185_Q1	0	77185	1
87504_Q1	0	87504	1
97717_Q1	0	97717	1
94578_Q1	0	94578	1
25833_Q1	0	25833	1
84743_Q1	0	84743	1
24293_Q1	0	24293	1
87538_Q1	0	87538	1
96435_Q1	0	96435	1
40715_Q1	0	40715	1
94544_Q1	0	94544	1
25827_Q1	0	25827	1
60348_Q1	0	60348	1
100386_Q1	0	100386	1
23517_Q1	0	23517	1
63133_Q1	0	63133	1
70629_Q1	0	70629	1
40932_Q1	0	40932	1
39229_Q1	0	39229	1
26309_Q1	0	26309	1
88192_Q1	0	88192	1
84780_Q1	0	84780	1
26321_Q1	0	26321	1
97924_Q1	0	97924	1
70601_Q1	0	70601	1
30225_Q1	0	30225	1
30231_Q1	0	30231	1
39215_Q1	0	39215	1
30230_Q1	0	30230	1
39214_Q1	0	39214	1
26320_Q1	0	26320	1
84781_Q1	0	84781	1
70600_Q1	0	70600	1
97925_Q1	0	97925	1
40933_Q1	0	40933	1
70628_Q1	0	70628	1
78274_Q1	0	78274	1
79430_Q1	0	79430	1
96191_Q1	0	96191	1
86382_Q1	0	86382	1
86396_Q1	0	86396	1
87088_Q1	0	87088	1
91832_Q1	0	91832	1
26120_Q1	0	26120	1
79424_Q1	0	79424	1
66262_Q1	0	66262	1
70400_Q1	0	70400	1
80081_Q1	0	80081	1
25818_Q1	0	25818	1
70831_Q1	0	70831	1
77186_Q1	0	77186	1
84754_Q1	0	84754	1
94547_Q1	0	94547	1
25824_Q1	0	25824	1
75975_Q1	0	75975	1
54763_Q1	0	54763	1
40716_Q1	0	40716	1
75961_Q1	0	75961	1
25830_Q1	0	25830	1
84998_Q1	0	84998	1
51169_Q1	0	51169	1
88191_Q1	0	88191	1
100385_Q1	0	100385	1
23514_Q1	0	23514	1
100391_Q1	0	100391	1
23500_Q1	0	23500	1
53781_Q1	0	53781	1
24509_Q1	0	24509	1
77179_Q1	0	77179	1
39570_Q1	0	39570	1
30232_Q1	0	30232	1
59284_Q1	0	59284	1
97933_Q1	0	97933	1
25159_Q1	0	25159	1
97927_Q1	0	97927	1
39564_Q1	0	39564	1
70602_Q1	0	70602	1
84783_Q1	0	84783	1
29011_Q1	0	29011	1
26322_Q1	0	26322	1
72773_Q1	0	72773	1
30227_Q1	0	30227	1
70603_Q1	0	70603	1
74303_Q1	0	74303	1
29010_Q1	0	29010	1
84782_Q1	0	84782	1
29004_Q1	0	29004	1
97932_Q1	0	97932	1
30233_Q1	0	30233	1
77178_Q1	0	77178	1
100390_Q1	0	100390	1
24508_Q1	0	24508	1
38135_Q1	0	38135	1
24291_Q1	0	24291	1
25831_Q1	0	25831	1
25825_Q1	0	25825	1
94546_Q1	0	94546	1
40717_Q1	0	40717	1
54762_Q1	0	54762	1
84769_Q1	0	84769	1
65583_Q1	0	65583	1
86618_Q1	0	86618	1
77187_Q1	0	77187	1
70830_Q1	0	70830	1
79425_Q1	0	79425	1
84580_Q1	0	84580	1
39001_Q1	0	39001	1
26121_Q1	0	26121	1
91833_Q1	0	91833	1
87089_Q1	0	87089	1
80080_Q1	0	80080	1
70401_Q1	0	70401	1
66263_Q1	0	66263	1
37986_Q1	0	37986	1
70415_Q1	0	70415	1
32140_Q1	0	32140	1
96190_Q1	0	96190	1
79431_Q1	0	79431	1
39015_Q1	0	39015	1
79419_Q1	0	79419	1
60148_Q1	0	60148	1
40298_Q1	0	40298	1
24078_Q1	0	24078	1
31313_Q1	0	31313	1
47285_Q1	0	47285	1
26109_Q1	0	26109	1
84543_Q1	0	84543	1
49243_Q1	0	49243	1
69193_Q1	0	69193	1
60809_Q1	0	60809	1
24093_Q1	0	24093	1
54560_Q1	0	54560	1
23930_Q1	0	23930	1
24087_Q1	0	24087	1
86426_Q1	0	86426	1
69187_Q1	0	69187	1
37945_Q1	0	37945	1
49320_Q1	0	49320	1
86545_Q1	0	86545	1
99465_Q1	0	99465	1
90441_Q1	0	90441	1
26095_Q1	0	26095	1
41026_Q1	0	41026	1
102143_Q1	0	102143	1
93606_Q1	0	93606	1
85064_Q1	0	85064	1
55735_Q1	0	55735	1
74937_Q1	0	74937	1
86579_Q1	0	86579	1
73080_Q1	0	73080	1
87667_Q1	0	87667	1
102157_Q1	0	102157	1
99868_Q1	0	99868	1
76311_Q1	0	76311	1
49687_Q1	0	49687	1
26240_Q1	0	26240	1
90694_Q1	0	90694	1
24443_Q1	0	24443	1
30436_Q1	0	30436	1
49693_Q1	0	49693	1
26254_Q1	0	26254	1
76305_Q1	0	76305	1
22754_Q1	0	22754	1
25775_Q1	0	25775	1
55292_Q1	0	55292	1
38056_Q1	0	38056	1
68661_Q1	0	68661	1
102396_Q1	0	102396	1
25761_Q1	0	25761	1
54826_Q1	0	54826	1
98586_Q1	0	98586	1
78314_Q1	0	78314	1
70990_Q1	0	70990	1
82535_Q1	0	82535	1
96540_Q1	0	96540	1
25952_Q1	0	25952	1
88018_Q1	0	88018	1
26283_Q1	0	26283	1
49644_Q1	0	49644	1
84636_Q1	0	84636	1
26297_Q1	0	26297	1
49650_Q1	0	49650	1
69580_Q1	0	69580	1
25946_Q1	0	25946	1
80336_Q1	0	80336	1
81028_Q1	0	81028	1
96554_Q1	0	96554	1
84150_Q1	0	84150	1
99897_Q1	0	99897	1
85266_Q1	0	85266	1
93404_Q1	0	93404	1
79963_Q1	0	79963	1
100556_Q1	0	100556	1
87317_Q1	0	87317	1
100542_Q1	0	100542	1
79977_Q1	0	79977	1
85272_Q1	0	85272	1
96568_Q1	0	96568	1
22973_Q1	0	22973	1
100554_Q1	0	100554	1
40138_Q1	0	40138	1
94369_Q1	0	94369	1
85264_Q1	0	85264	1
97660_Q1	0	97660	1
58005_Q1	0	58005	1
85270_Q1	0	85270	1
39389_Q1	0	39389	1
87301_Q1	0	87301	1
49646_Q1	0	49646	1
92042_Q1	0	92042	1
94433_Q1	0	94433	1
26281_Q1	0	26281	1
25788_Q1	0	25788	1
101676_Q1	0	101676	1
25950_Q1	0	25950	1
22959_Q1	0	22959	1
54617_Q1	0	54617	1
86989_Q1	0	86989	1
40662_Q1	0	40662	1
82537_Q1	0	82537	1
85258_Q1	0	85258	1
84152_Q1	0	84152	1
38915_Q1	0	38915	1
97890_Q1	0	97890	1
96556_Q1	0	96556	1
90127_Q1	0	90127	1
22795_Q1	0	22795	1
49652_Q1	0	49652	1
69582_Q1	0	69582	1
68844_Q1	0	68844	1
94427_Q1	0	94427	1
26295_Q1	0	26295	1
84634_Q1	0	84634	1
55290_Q1	0	55290	1
101851_Q1	0	101851	1
25777_Q1	0	25777	1
70986_Q1	0	70986	1
54558_Q1	0	54558	1
74688_Q1	0	74688	1
83566_Q1	0	83566	1
39788_Q1	0	39788	1
85117_Q1	0	85117	1
48165_Q1	0	48165	1
39944_Q1	0	39944	1
87072_Q1	0	87072	1
70377_Q1	0	70377	1
39011_Q1	0	39011	1
77418_Q1	0	77418	1
94783_Q1	0	94783	1
79435_Q1	0	79435	1
30753_Q1	0	30753	1
86387_Q1	0	86387	1
96194_Q1	0	96194	1
98807_Q1	0	98807	1
59083_Q1	0	59083	1
70405_Q1	0	70405	1
46809_Q1	0	46809	1
26125_Q1	0	26125	1
79421_Q1	0	79421	1
98185_Q1	0	98185	1
47281_Q1	0	47281	1
100182_Q1	0	100182	1
39987_Q1	0	39987	1
31303_Q1	0	31303	1
39039_Q1	0	39039	1
26119_Q1	0	26119	1
75970_Q1	0	75970	1
86620_Q1	0	86620	1
96433_Q1	0	96433	1
94542_Q1	0	94542	1
84751_Q1	0	84751	1
31854_Q1	0	31854	1
84989_Q1	0	84989	1
25821_Q1	0	25821	1
25835_Q1	0	25835	1
90730_Q1	0	90730	1
68935_Q1	0	68935	1
97739_Q1	0	97739	1
77183_Q1	0	77183	1
59518_Q1	0	59518	1
84779_Q1	0	84779	1
25809_Q1	0	25809	1
65593_Q1	0	65593	1
85301_Q1	0	85301	1
94581_Q1	0	94581	1
39213_Q1	0	39213	1
84786_Q1	0	84786	1
74307_Q1	0	74307	1
72010_Q1	0	72010	1
23511_Q1	0	23511	1
100380_Q1	0	100380	1
63135_Q1	0	63135	1
39549_Q1	0	39549	1
78273_Q1	0	78273	1
40934_Q1	0	40934	1
49910_Q1	0	49910	1
88194_Q1	0	88194	1
58809_Q1	0	58809	1
29028_Q1	0	29028	1
29029_Q1	0	29029	1
58808_Q1	0	58808	1
23504_Q1	0	23504	1
47096_Q1	0	47096	1
40935_Q1	0	40935	1
39548_Q1	0	39548	1
63134_Q1	0	63134	1
23510_Q1	0	23510	1
24519_Q1	0	24519	1
88195_Q1	0	88195	1
49911_Q1	0	49911	1
74306_Q1	0	74306	1
84787_Q1	0	84787	1
24257_Q1	0	24257	1
72011_Q1	0	72011	1
72005_Q1	0	72005	1
30236_Q1	0	30236	1
94580_Q1	0	94580	1
29001_Q1	0	29001	1
25808_Q1	0	25808	1
84778_Q1	0	84778	1
66925_Q1	0	66925	1
77196_Q1	0	77196	1
65592_Q1	0	65592	1
75959_Q1	0	75959	1
77182_Q1	0	77182	1
48372_Q1	0	48372	1
70835_Q1	0	70835	1
55323_Q1	0	55323	1
84744_Q1	0	84744	1
90731_Q1	0	90731	1
25834_Q1	0	25834	1
24294_Q1	0	24294	1
96432_Q1	0	96432	1
86621_Q1	0	86621	1
25820_Q1	0	25820	1
84988_Q1	0	84988	1
31855_Q1	0	31855	1
93529_Q1	0	93529	1
64348_Q1	0	64348	1
87979_Q1	0	87979	1
98681_Q1	0	98681	1
102091_Q1	0	102091	1
30725_Q1	0	30725	1
31349_Q1	0	31349	1
76002_Q1	0	76002	1
61218_Q1	0	61218	1
79457_Q1	0	79457	1
84519_Q1	0	84519	1
85607_Q1	0	85607	1
95414_Q1	0	95414	1
85161_Q1	0	85161	1
97565_Q1	0	97565	1
86468_Q1	0	86468	1
53255_Q1	0	53255	1
85175_Q1	0	85175	1
51442_Q1	0	51442	1
85613_Q1	0	85613	1
75292_Q1	0	75292	1
87004_Q1	0	87004	1
84525_Q1	0	84525	1
46670_Q1	0	46670	1
23942_Q1	0	23942	1
82632_Q1	0	82632	1
85149_Q1	0	85149	1
90222_Q1	0	90222	1
52177_Q1	0	52177	1
86440_Q1	0	86440	1
87986_Q1	0	87986	1
55618_Q1	0	55618	1
40215_Q1	0	40215	1
56477_Q1	0	56477	1
41094_Q1	0	41094	1
62895_Q1	0	62895	1
65644_Q1	0	65644	1
39891_Q1	0	39891	1
38543_Q1	0	38543	1
71625_Q1	0	71625	1
31201_Q1	0	31201	1
65650_Q1	0	65650	1
68412_Q1	0	68412	1
97388_Q1	0	97388	1
91921_Q1	0	91921	1
84492_Q1	0	84492	1
79537_Q1	0	79537	1
30137_Q1	0	30137	1
90381_Q1	0	90381	1
98905_Q1	0	98905	1
90395_Q1	0	90395	1
30123_Q1	0	30123	1
84486_Q1	0	84486	1
39107_Q1	0	39107	1
86291_Q1	0	86291	1
95560_Q1	0	95560	1
40349_Q1	0	40349	1
85015_Q1	0	85015	1
51522_Q1	0	51522	1
26972_Q1	0	26972	1
55744_Q1	0	55744	1
91060_Q1	0	91060	1
98722_Q1	0	98722	1
38580_Q1	0	38580	1
41043_Q1	0	41043	1
97363_Q1	0	97363	1
78832_Q1	0	78832	1
40375_Q1	0	40375	1
98078_Q1	0	98078	1
87158_Q1	0	87158	1
86246_Q1	0	86246	1
50600_Q1	0	50600	1
37857_Q1	0	37857	1
92541_Q1	0	92541	1
86252_Q1	0	86252	1
78826_Q1	0	78826	1
78371_Q1	0	78371	1
32278_Q1	0	32278	1
90801_Q1	0	90801	1
23375_Q1	0	23375	1
98291_Q1	0	98291	1
25710_Q1	0	25710	1
22719_Q1	0	22719	1
38999_Q1	0	38999	1
56098_Q1	0	56098	1
80390_Q1	0	80390	1
49190_Q1	0	49190	1
30453_Q1	0	30453	1
84690_Q1	0	84690	1
87399_Q1	0	87399	1
25738_Q1	0	25738	1
72660_Q1	0	72660	1
72674_Q1	0	72674	1
29116_Q1	0	29116	1
49184_Q1	0	49184	1
85217_Q1	0	85217	1
84109_Q1	0	84109	1
79912_Q1	0	79912	1
87366_Q1	0	87366	1
100396_Q1	0	100396	1
47095_Q1	0	47095	1
26319_Q1	0	26319	1
72748_Q1	0	72748	1
84790_Q1	0	84790	1
39211_Q1	0	39211	1
68738_Q1	0	68738	1
94583_Q1	0	94583	1
26331_Q1	0	26331	1
72006_Q1	0	72006	1
30235_Q1	0	30235	1
39577_Q1	0	39577	1
70605_Q1	0	70605	1
90929_Q1	0	90929	1
84784_Q1	0	84784	1
54758_Q1	0	54758	1
70836_Q1	0	70836	1
77195_Q1	0	77195	1
38682_Q1	0	38682	1
65591_Q1	0	65591	1
66926_Q1	0	66926	1
25823_Q1	0	25823	1
31856_Q1	0	31856	1
40077_Q1	0	40077	1
40711_Q1	0	40711	1
96431_Q1	0	96431	1
54764_Q1	0	54764	1
68937_Q1	0	68937	1
84747_Q1	0	84747	1
25837_Q1	0	25837	1
55308_Q1	0	55308	1
47283_Q1	0	47283	1
31315_Q1	0	31315	1
31301_Q1	0	31301	1
55693_Q1	0	55693	1
100194_Q1	0	100194	1
70413_Q1	0	70413	1
97288_Q1	0	97288	1
79437_Q1	0	79437	1
30751_Q1	0	30751	1
70375_Q1	0	70375	1
79423_Q1	0	79423	1
26127_Q1	0	26127	1
39007_Q1	0	39007	1
91835_Q1	0	91835	1
98811_Q1	0	98811	1
82849_Q1	0	82849	1
70407_Q1	0	70407	1
39952_Q1	0	39952	1
51422_Q1	0	51422	1
48173_Q1	0	48173	1
83564_Q1	0	83564	1
81373_Q1	0	81373	1
98144_Q1	0	98144	1
40249_Q1	0	40249	1
52659_Q1	0	52659	1
80079_Q1	0	80079	1
39946_Q1	0	39946	1
80051_Q1	0	80051	1
82646_Q1	0	82646	1
37943_Q1	0	37943	1
52665_Q1	0	52665	1
84545_Q1	0	84545	1
92327_Q1	0	92327	1
69195_Q1	0	69195	1
49245_Q1	0	49245	1
80045_Q1	0	80045	1
86434_Q1	0	86434	1
24095_Q1	0	24095	1
23665_Q1	0	23665	1
65630_Q1	0	65630	1
66339_Q1	0	66339	1
60990_Q1	0	60990	1
50853_Q1	0	50853	1
28730_Q1	0	28730	1
47491_Q1	0	47491	1
78661_Q1	0	78661	1
71123_Q1	0	71123	1
47485_Q1	0	47485	1
78675_Q1	0	78675	1
60984_Q1	0	60984	1
72358_Q1	0	72358	1
77208_Q1	0	77208	1
82929_Q1	0	82929	1
74701_Q1	0	74701	1
39167_Q1	0	39167	1
26047_Q1	0	26047	1
79543_Q1	0	79543	1
26053_Q1	0	26053	1
30631_Q1	0	30631	1
90487_Q1	0	90487	1
89868_Q1	0	89868	1
86583_Q1	0	86583	1
98965_Q1	0	98965	1
70598_Q1	0	70598	1
85061_Q1	0	85061	1
86568_Q1	0	86568	1
47446_Q1	0	47446	1
75392_Q1	0	75392	1
87662_Q1	0	87662	1
79900_Q1	0	79900	1
85205_Q1	0	85205	1
97615_Q1	0	97615	1
38948_Q1	0	38948	1
79914_Q1	0	79914	1
87360_Q1	0	87360	1
84119_Q1	0	84119	1
85207_Q1	0	85207	1
79902_Q1	0	79902	1
85575_Q1	0	85575	1
85213_Q1	0	85213	1
97617_Q1	0	97617	1
84125_Q1	0	84125	1
82554_Q1	0	82554	1
80343_Q1	0	80343	1
88079_Q1	0	88079	1
56705_Q1	0	56705	1
68833_Q1	0	68833	1
40173_Q1	0	40173	1
24387_Q1	0	24387	1
80357_Q1	0	80357	1
84131_Q1	0	84131	1
82540_Q1	0	82540	1
59344_Q1	0	59344	1
25714_Q1	0	25714	1
98295_Q1	0	98295	1
40198_Q1	0	40198	1
51081_Q1	0	51081	1
72658_Q1	0	72658	1
40832_Q1	0	40832	1
22721_Q1	0	22721	1
38779_Q1	0	38779	1
39301_Q1	0	39301	1
72670_Q1	0	72670	1
25728_Q1	0	25728	1
53872_Q1	0	53872	1
72664_Q1	0	72664	1
95799_Q1	0	95799	1
30457_Q1	0	30457	1
97830_Q1	0	97830	1
97367_Q1	0	97367	1
41047_Q1	0	41047	1
51532_Q1	0	51532	1
88521_Q1	0	88521	1
74942_Q1	0	74942	1
88535_Q1	0	88535	1
99438_Q1	0	99438	1
26976_Q1	0	26976	1
51526_Q1	0	51526	1
49369_Q1	0	49369	1
38590_Q1	0	38590	1
52749_Q1	0	52749	1
87160_Q1	0	87160	1
86256_Q1	0	86256	1
98068_Q1	0	98068	1
54476_Q1	0	54476	1
23826_Q1	0	23826	1
40403_Q1	0	40403	1
37853_Q1	0	37853	1
91058_Q1	0	91058	1
94646_Q1	0	94646	1
38221_Q1	0	38221	1
62885_Q1	0	62885	1
65654_Q1	0	65654	1
74981_Q1	0	74981	1
72328_Q1	0	72328	1
28998_Q1	0	28998	1
65640_Q1	0	65640	1
89830_Q1	0	89830	1
62891_Q1	0	62891	1
68402_Q1	0	68402	1
97398_Q1	0	97398	1
86295_Q1	0	86295	1
39103_Q1	0	39103	1
90391_Q1	0	90391	1
23629_Q1	0	23629	1
90385_Q1	0	90385	1
68358_Q1	0	68358	1
26989_Q1	0	26989	1
30133_Q1	0	30133	1
39117_Q1	0	39117	1
26037_Q1	0	26037	1
86281_Q1	0	86281	1
75296_Q1	0	75296	1
85617_Q1	0	85617	1
48671_Q1	0	48671	1
39936_Q1	0	39936	1
95362_Q1	0	95362	1
53251_Q1	0	53251	1
97561_Q1	0	97561	1
89987_Q1	0	89987	1
46648_Q1	0	46648	1
41127_Q1	0	41127	1
40239_Q1	0	40239	1
97207_Q1	0	97207	1
91886_Q1	0	91886	1
89777_Q1	0	89777	1
86444_Q1	0	86444	1
87982_Q1	0	87982	1
94040_Q1	0	94040	1
94480_Q1	0	94480	1
72663_Q1	0	72663	1
39474_Q1	0	39474	1
31028_Q1	0	31028	1
85200_Q1	0	85200	1
72688_Q1	0	72688	1
87371_Q1	0	87371	1
84678_Q1	0	84678	1
79905_Q1	0	79905	1
40148_Q1	0	40148	1
60298_Q1	0	60298	1
79911_Q1	0	79911	1
101174_Q1	0	101174	1
80344_Q1	0	80344	1
91249_Q1	0	91249	1
82553_Q1	0	82553	1
47169_Q1	0	47169	1
79939_Q1	0	79939	1
92026_Q1	0	92026	1
68834_Q1	0	68834	1
87359_Q1	0	87359	1
72878_Q1	0	72878	1
82547_Q1	0	82547	1
59343_Q1	0	59343	1
85228_Q1	0	85228	1
84136_Q1	0	84136	1
80350_Q1	0	80350	1
24380_Q1	0	24380	1
87302_Q1	0	87302	1
100543_Q1	0	100543	1
22972_Q1	0	22972	1
96569_Q1	0	96569	1
58006_Q1	0	58006	1
40649_Q1	0	40649	1
85273_Q1	0	85273	1
85267_Q1	0	85267	1
22966_Q1	0	22966	1
98550_Q1	0	98550	1
97663_Q1	0	97663	1
97105_Q1	0	97105	1
100557_Q1	0	100557	1
38080_Q1	0	38080	1
79962_Q1	0	79962	1
25947_Q1	0	25947	1
69581_Q1	0	69581	1
26296_Q1	0	26296	1
84151_Q1	0	84151	1
57309_Q1	0	57309	1
23488_Q1	0	23488	1
96555_Q1	0	96555	1
81029_Q1	0	81029	1
80337_Q1	0	80337	1
40661_Q1	0	40661	1
49645_Q1	0	49645	1
25953_Q1	0	25953	1
23311_Q1	0	23311	1
25760_Q1	0	25760	1
102397_Q1	0	102397	1
68660_Q1	0	68660	1
38057_Q1	0	38057	1
70991_Q1	0	70991	1
78315_Q1	0	78315	1
98587_Q1	0	98587	1
54827_Q1	0	54827	1
70985_Q1	0	70985	1
55293_Q1	0	55293	1
101852_Q1	0	101852	1
25774_Q1	0	25774	1
26255_Q1	0	26255	1
39375_Q1	0	39375	1
24442_Q1	0	24442	1
62417_Q1	0	62417	1
76304_Q1	0	76304	1
76310_Q1	0	76310	1
26241_Q1	0	26241	1
49686_Q1	0	49686	1
87666_Q1	0	87666	1
88555_Q1	0	88555	1
86578_Q1	0	86578	1
57651_Q1	0	57651	1
102142_Q1	0	102142	1
41027_Q1	0	41027	1
38282_Q1	0	38282	1
75382_Q1	0	75382	1
73095_Q1	0	73095	1
55734_Q1	0	55734	1
85065_Q1	0	85065	1
86544_Q1	0	86544	1
40477_Q1	0	40477	1
26094_Q1	0	26094	1
90440_Q1	0	90440	1
98008_Q1	0	98008	1
90454_Q1	0	90454	1
26080_Q1	0	26080	1
78842_Q1	0	78842	1
49321_Q1	0	49321	1
53379_Q1	0	53379	1
96970_Q1	0	96970	1
98785_Q1	0	98785	1
77224_Q1	0	77224	1
84557_Q1	0	84557	1
85649_Q1	0	85649	1
